,Name,Rating,Number of Ratings,Price,Region,Winery,Wine style,Alcohol content,Grapes,Food pairings,Bold,Tannin,Sweet,Acidic
104,Muke Rosso 2019,4.1,167,23.33,Italy / Southern Italy / Terre Siciliane,Viteadovest,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",58.27,33.68,27.45,42.31
105,Pagliarese Chianti Classico 2019,3.9,38,21.95,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Fattoria dei Pagliaresi,Italian Chianti,13.79454297,,"['Beef', 'Veal', 'Poultry']",42.71,59.79,0.55,63.66
106,Toscana Rosso 2018,3.9,248,18.99,Italy / Central Italy / Toscana,Ciacci Piccolomini d'Aragona,Tuscan Red,14.0,100 Sangiovese,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",43.05,40.12,2.23,47.27
107,NC (Non Confunditur) 2018,3.8,910,18.99,Italy / Central Italy / Toscana,Argiano,Tuscan Red,14.0,100 Sangiovese,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",48.62,44.29,2.87,46.02
108,Terecrèa 2019,4.1,111,15.0,Italy / Northern Italy / Lombardia / Lugana,Pilandro,Northern Italy White,13.0,Verdicchio,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",55.19,46.29526972,19.58,51.64
109,Ottantadue 2018,3.9,180,34.99,Italy / Central Italy / Toscana,Podere Il Carnasciale,Tuscan Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",41.17,47.47,15.1,52.34
110,Manzoni Bianco Fontanasanta 2020,3.9,469,33.5,Italy / Northern Italy / Trentino-Alto Adige / Vigneti delle Dolomiti,Foradori,Northern Italy White,12.5,100 Manzoni Bianco,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",59.13,46.29526972,22.33,49.91
111,Vignammare 2018,3.9,105,18.0,Italy / Southern Italy / Terre Siciliane,Barraco,Southern Italy White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",64.76,46.29526972,3.57,46.3
112,Sa'Etta Chianti Classico Riserva 2017,4.2,33,40.99,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Monte Bernardi,Italian Chianti,13.79454297,,"['Beef', 'Veal', 'Poultry']",46.74,59.25,9.05,67.27
113,Castello della Sala Conte della Vipera 2020,4.2,807,29.99,Italy / Central Italy / Umbria,Antinori,Central Italy White,12.5,100 Sémillon,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",44.04,46.29526972,21.73,64.47
114,Lugarara 2021,4.1,96,21.99,Italy / Northern Italy / Piemonte / Gavi,Giustiniana,Italian Gavi,12.5,100 Cortese,"['Pasta', 'Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",19.9,46.29526972,0.25,77.96
115,Il Rosso dei Vespa Primitivo Salento 2015,3.9,720,18.99,Italy / Southern Italy / Puglia / Salento,Vespa,Southern Italy Primitivo,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Poultry']",64.98,23.95,44.84,10.04
116,Outis Nessuno Bianco 2018,3.9,84,26.14,Italy / Southern Italy / Terre Siciliane / Etna,Biondi,Southern Italy White,12.0,100 Carricante,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",57.25,46.29526972,3.03,38.69
117,Toscana Rosato 2020,3.9,81,25.0,Italy / Central Italy / Toscana,Rocca di Montegrossi,,13.79454297,,[],61.73,46.29526972,9.05,53.555
118,Roero Pradalupo Arneis 2018,3.9,382,29.17,Italy / Northern Italy / Piemonte / Roero,Fontanafredda,Northern Italy White,12.0,100 Arneis,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",58.98,46.29526972,22.84,53.19
119,Calestaia 2010,4.1,132,29.66,Italy / Central Italy / Toscana / Morellino di Scansano,Roccapesta,Tuscan Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",41.9,39.55,7.33,47.7
120,Oltre Langhe 2019,4.0,39,29.99,Italy / Northern Italy / Piemonte / Langhe,Pio Cesare,Italian Nebbiolo,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",66.24,61.12,10.02,55.83
121,Pinot Nero 2010,4.1,148,39.0,Italy / Northern Italy / Friuli-Venezia Giulia,Bressan,Northern Italy Pinot Noir,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",53.38,40.22,12.83,44.02
122,Ochetti Nebbiolo 2020,3.9,731,24.99,Italy / Northern Italy / Piemonte / Langhe,Renato Ratti,Italian Nebbiolo,14.0,100 Nebbiolo,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",60.97,76.48,0.81,84.12
123,Chianti Classico 2010,3.8,616,28.99,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Querciabella,Italian Chianti,13.79454297,,"['Beef', 'Veal', 'Poultry']",46.51,57.07,5.65,64.53
124,Campo Casalvegri Valpolicella Classico Superiore 2018,4.1,230,29.95,Italy / Northern Italy / Veneto / Valpolicella / Valpolicella Classico,Ca La Bionda,Italian Valpolicella Red,13.5,100 Corvina,"['Beef', 'Pasta', 'Veal', 'Poultry']",45.36,33.15,17.22,55.27
125,Prosecco Brut N.V.,4.0,72,28.99,Italy / Northern Italy / Veneto / Prosecco,Alessandro Gallici,Italian Prosecco,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",20.36,46.29526972,9.05,68.68
126,Chardonnay Castel del Monte Pietrabianca 2020,4.2,273,26.99,Italy / Southern Italy / Puglia / Castel del Monte,Tormaresca,Southern Italy White,13.0,"90 Chardonnay, 10 Fiano","['Shellfish', 'Vegetarian', 'Appetizers and snacks']",62.99,46.29526972,9.93,33.74
127,Chianti Classico Riserva 2013,3.8,76,29.95,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Cafaggio,Italian Chianti,14.0,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",47.14,56.39,7.89,64.26
128,Trentino Pinot Grigio 2019,3.9,375,17.99,Italy / Northern Italy / Trentino-Alto Adige / Trentino,Maso Canali,Northern Italy Pinot Grigio,12.5,100 Pinot Gris,"['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",43.15,46.29526972,10.88,42.26
129,Toscana Mediterra 2019,4.0,507,21.99,Italy / Central Italy / Toscana,Poggio Al Tesoro,Tuscan Red,14.0,"40 Shiraz/Syrah, 30 Cabernet Sauvignon, 30 Merlot","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",53.44,42.9,13.11,44.51
130,San Lorenzo Rosso Conero 2019,3.8,188,21.5,Italy / Central Italy / Marche / Rosso Conero,Umani Ronchi,Central Italy Red,13.5,100 Montepulciano,"['Beef', 'Pasta', 'Veal', 'Poultry']",44.97,38.47,7.71,42.24
131,Ribeca Perricone 2013,4.1,456,34.99,Italy / Southern Italy / Terre Siciliane,Firriato,Southern Italy Red,14.5,100 Perricone,"['Beef', 'Pasta', 'Lamb']",80.85,43.33,30.79,29.3
132,Falanghina 2020,3.8,140,18.17,Italy / Southern Italy / Campania,Vinosia,Southern Italy White,13.0,100 Falanghina,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",64.36,46.29526972,4.65,35.01
133,Primitivo Salento Torcicoda 2019,4.2,1676,25.0,Italy / Southern Italy / Puglia / Salento,Tormaresca,Southern Italy Primitivo,13.0,100 Primitivo,"['Beef', 'Pasta', 'Lamb', 'Poultry']",67.1,22.81,39.82,14.13
134,Nebbiolo Langhe 2014,3.9,42,32.0,Italy / Northern Italy / Piemonte / Langhe,Cascina Fontana,Italian Nebbiolo,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",58.02,70.64,6.81,79.72
135,Rolona Gavi di Gavi 2017,3.9,115,29.75,Italy / Northern Italy / Piemonte / Gavi,Castellari Bergaglio,Italian Gavi,13.79454297,,"['Pasta', 'Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",16.88,46.29526972,2.23,78.49
136,Bonurei Nebbiolo d'Alba 2020,3.9,146,22.86,Italy / Northern Italy / Piemonte / Nebbiolo d'Alba,Bruna Grimaldi,Italian Nebbiolo,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",60.49,80.01,4.28,82.48
137,Amarone della Valpolicella 2013,4.1,304,26.49,Italy / Northern Italy / Veneto / Valpolicella / Amarone della Valpolicella,Villa Loren,Italian Amarone,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Blue cheese']",80.54,26.37,45.09,28.3
138,Rute Bolgheri 2017,4.0,274,37.99,Italy / Central Italy / Toscana / Bolgheri,Guado al Melo,Italian Bolgheri,14.0,"80 Cabernet Sauvignon, 20 Merlot","['Beef', 'Pasta', 'Lamb', 'Veal', 'Game (deer, venison)']",66.15,65.71,4.45,54.75
139,Weissburgunder Pinot Bianco 2021,3.8,112,19.99,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,J. Hofstätter,Northern Italy Pinot Blanc,13.0,Weissburgunder,"['Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",41.1,46.29526972,4.7,57.69
140,Primitivo Salento Pilùna 2020,3.9,981,19.99,Italy / Southern Italy / Puglia / Salento,Castello Monaci,Southern Italy Primitivo,14.0,100 Primitivo,"['Beef', 'Pasta', 'Lamb', 'Poultry']",65.38,24.82,39.28,16.26
141,Ribaldoni Chianti Classico 2016,4.0,201,47.92,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Villa Rosa,Italian Chianti,14.5,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",42.33,67.05,1.64,66.6
142,Cerasuolo di Vittoria Classico 2018,4.0,360,35.99,Italy / Southern Italy / Terre Siciliane / Vittoria / Cerasuolo di Vittoria,COS,Southern Italy Red,13.0,"60 Nero d'Avola, 40 Frappato","['Beef', 'Pasta', 'Lamb']",77.31,41.04,22.3,34.95
143,Barbera d’Alba 2019,4.1,291,32.18,Italy / Northern Italy / Piemonte,Bruno Giacosa,Italian Barbera,15.0,100 Barbera,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",54.77,23.65,7.72,66.26
144,PassioneSentimento Bianco 2020,4.0,209,26.99,Italy / Northern Italy / Veneto,Pasqua Vigneti e Cantine,Northern Italy White,13.0,100 Garganega,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",63.85,46.29526972,32.99,48.17
145,Dives Langhe Sauvignon 2018,4.0,59,29.0,Italy / Northern Italy / Piemonte / Langhe,Comm. G.B. Burlotto,Northern Italy White,14.0,100 Sauvignon Blanc,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",68.02,46.29526972,24.81,46.22
146,Abbia Nova Cesanese del Piglio 2020,3.8,115,24.0,Italy / Central Italy / Lazio / Cesanese del Piglio,Costa Graia,Central Italy Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",44.2,46.72,12.71,51.21
147,Red Blend 2017,3.9,133,14.99,Italy / Central Italy / Toscana,Luna Nuda,Tuscan Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",44.78,35.64,9.05,53.555
148,Dinamo Nucleo X Orange 2020,3.8,137,29.99,Italy / Central Italy / Umbria,Danilo Marcucci,Central Italy White,13.79454297,,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",36.6,46.29526972,15.59,65.82
149,Etna Rosato 2017,3.8,92,26.99,Italy / Southern Italy / Terre Siciliane / Etna,Girolamo Russo,,13.79454297,,[],61.73,46.29526972,9.05,53.555
150,Barbera D'Alba Tardòc 2014,3.8,43,14.99,Italy / Northern Italy / Piemonte / Barbera d'Alba,Villadoria,Italian Barbera,12.5,100 Barbera,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",55.4,22.73,9.05,69.55
151,Etna Rosato 2019,3.9,185,20.99,Italy / Southern Italy / Terre Siciliane / Etna,Graci,,13.79454297,,[],61.73,46.29526972,9.05,53.555
152,Arcuria Etna Rosso 2014,3.8,35,24.95,Italy / Southern Italy / Terre Siciliane / Etna,Calcagno,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",80.3,40.83,22.21,35.06
153,Symposio 2013,3.8,74,29.0,Italy / Southern Italy / Terre Siciliane,Principi di Butera,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",82.36,44.2,30.65,28.12
154,Santinumi Riserva 2011,4.3,142,39.99,Italy / Central Italy / Abruzzo / Montepulciano d'Abruzzo / Montepulciano d'Abruzzo Colline Teramane,Marchesi de' Cordano,Italian Montepulciano d'Abruzzo,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Pork']",44.9,45.73,22.07,65.37
155,Rosso Piceno Superiore 2018,3.9,57,19.99,Italy / Central Italy / Marche / Rosso Piceno,La Valle del Sole,Central Italy Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",52.39,41.99,4.41,47.55
156,Notarpanaro Negroamaro 2011,3.9,569,17.99,Italy / Southern Italy / Puglia / Salento,Taurino,Southern Italy Red,14.5,100 Negroamaro,"['Beef', 'Pasta', 'Lamb']",80.06,41.36,23.74,29.11
157,Cembali Nero d'Avola 2012,4.1,55,23.33,Italy / Southern Italy / Terre Siciliane,Baglio di Pianetto,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",79.7,42.6,24.92,36.7
158,Peiragal Barbera d'Alba 2018,4.2,896,31.67,Italy / Northern Italy / Piemonte / Barbera d'Alba,Marchesi di Barolo,Italian Barbera,14.5,100 Barbera,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",53.14,20.78,6.97,62.33
159,Vigne Sparse Arneis Roero 2020,3.8,156,23.0,Italy / Northern Italy / Piemonte / Roero,Giovanni Almondo,Northern Italy White,13.5,100 Arneis,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",61.56,46.29526972,21.36,53.11
160,The Piedmont Guy Unfiltered Bianco 2020,4.0,262,19.99,Italy / Northern Italy / Piemonte,Negro Angelo,Northern Italy White,13.79454297,,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",62.54,46.29526972,18.1,58.17
161,Friulano Rolat 2020,4.0,50,34.9,Italy / Northern Italy / Friuli-Venezia Giulia / Collio,Raccaro,Northern Italy White,13.79454297,,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",64.81,46.29526972,20.46,53.22
162,Barolo Neirane 2013,3.8,55,31.25,Italy / Northern Italy / Piemonte / Barolo,Bosco Agostino,Italian Barolo,14.5,Nebbiolo,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",59.65,81.49,7.97,83.41
163,Riesling Langhe 2016,3.8,30,20.0,Italy / Northern Italy / Piemonte / Langhe,Malvirà,Northern Italy White,13.79454297,,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",53.26,46.29526972,22.97,42.17
164,Maremma Toscana Le Sughere di Frassinello 2018,4.1,42,24.76,Italy / Central Italy / Toscana / Maremma Toscana,Rocca di Frassinello,Tuscan Red,14.5,Sangiovese,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",51.87,43.72,7.72,45.85
165,Aglianico del Beneventano 2019,3.9,1126,21.99,Italy / Southern Italy / Campania / Falanghina del Beneventano,Tombacco,Southern Italy Red,14.0,Aglianico,"['Beef', 'Pasta', 'Lamb']",79.81,40.77,22.78,28.08
166,Agapanto Bolgheri Rosso 2017,3.9,115,13.84,Italy / Central Italy / Toscana / Bolgheri,Podere Conca,Italian Bolgheri,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Veal', 'Game (deer, venison)']",64.24,65.9,15.99,59.66
167,Riesling (Petracine) Langhe 2020,3.9,124,39.15,Italy / Northern Italy / Piemonte / Langhe,G.D. Vajra,Northern Italy White,12.5,100 Riesling,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",62.87,46.29526972,22.83,54.67
168,A Fondo Valdobbiadene Prosecco N.V.,3.8,92,20.3,Italy / Northern Italy / Veneto / Prosecco / Conegliano-Valdobbiadene Prosecco,Le Vigne di Alice,Italian Prosecco,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",14.89,46.29526972,9.05,57.7
169,Friulano Vigneto Storico 2019,4.0,34,39.99,Italy / Northern Italy / Friuli-Venezia Giulia / Colli Orientali del Friuli,Gigante,Northern Italy White,13.79454297,,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",63.28,46.29526972,17.09,52.78
170,Dolcetto D'Alba 2018,4.0,35,19.99,Italy / Northern Italy / Piemonte / Dolcetto d'Alba,Pertinace,Northern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",63.29,49.53,17.69,37.53
171,Etna Rosso 2019,3.9,97,21.99,Italy / Southern Italy / Terre Siciliane / Etna,Barone di Villagrande,Southern Italy Red,13.5,Nerello Mascalese,"['Beef', 'Pasta', 'Lamb']",73.28,47.63,18.09,36.55
172,Le Difese 2020,4.0,970,37.4,Italy / Central Italy / Toscana,Tenuta San Guido,Tuscan Red,14.0,"55 Cabernet Sauvignon, 45 Sangiovese","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",45.57,42.47,6.44,48.11
173,Valpolicella Classico Superiore 2019,3.8,580,21.39,Italy / Northern Italy / Veneto / Valpolicella / Valpolicella Classico,Domini Veneti,Italian Valpolicella Red,13.0,"Corvinone, Corvina, Rondinella","['Beef', 'Pasta', 'Veal', 'Poultry']",41.97,30.65,15.01,52.34
174,Gricos 2018,3.8,37,18.99,Italy / Southern Italy / Basilicata / Aglianico del Vulture,Grifalco,Southern Italy Red,13.0,100 Aglianico,"['Beef', 'Pasta', 'Lamb']",85.0,48.12,20.14,32.1
175,Rosa Vittoria 2017,4.1,59,17.99,Italy / Vino d'Italia,Castello di Santa Vittoria,,13.79454297,,[],61.73,46.29526972,9.05,53.555
176,Perbacco Nebbiolo 2018,4.0,3000,34.99,Italy / Northern Italy / Piemonte / Langhe,Vietti,Italian Nebbiolo,14.0,100 Nebbiolo,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",62.28,78.99,2.09,85.0
177,Perolla Vermentino 2020,3.8,252,17.99,Italy / Central Italy / Toscana / Maremma Toscana,San Felice,Central Italy White,13.0,100 Vermentino,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",40.47,46.29526972,19.19,64.82
178,Gavi dei Gavi (Black label) 2014,3.8,942,44.99,Italy / Northern Italy / Piemonte / Gavi,La Scolca,Italian Gavi,12.0,100 Cortese,"['Pasta', 'Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",19.51,46.29526972,9.05,78.03
179,Piere Sauvignon Blanc 2019,4.3,381,45.0,Italy / Northern Italy / Friuli-Venezia Giulia / Friuli Isonzo,Vie di Romans,Northern Italy White,14.5,100 Sauvignon Blanc,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",65.01,46.29526972,24.44,52.99
180,Magno Megonio Rosso 2017,3.9,132,22.49,Italy / Southern Italy / Calabria / Val di Neto,Librandi,Southern Italy Red,14.5,100 Magliocco Canino,"['Beef', 'Pasta', 'Lamb']",79.23,45.13,27.35,31.99
181,Borgonero 2017,4.0,639,19.99,Italy / Central Italy / Toscana,Borgo Scopeto,Tuscan Red,13.5,"40 Sangiovese, 20 Shiraz/Syrah, 20 Cabernet Sauvignon, 20 Merlot","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",50.0,37.43,8.13,44.61
182,Pink Moscato N.V.,4.0,104,23.95,Italy / Northern Italy / Veneto,Bellafina,,13.79454297,,[],61.73,46.29526972,9.05,53.555
183,Réserve della Contessa 2019,4.0,574,29.99,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,Manincor,Northern Italy White,13.5,"Sauvignon Blanc, Pinot Blanc, Chardonnay","['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",60.05,46.29526972,21.24,52.6
184,Zagara Moscato d’Asti 2017,4.0,288,17.99,Italy / Northern Italy / Piemonte / Moscato d'Asti,Marchesi di Barolo,Italian Moscato d'Asti,5.0,100 Moscato Bianco,"['Fruity desserts', 'Aperitif']",28.35,46.29526972,9.05,34.56
185,Pietrarizzo Etna Bianco 2020,4.0,135,47.24,Italy / Southern Italy / Terre Siciliane / Etna,Tornatore,Southern Italy White,13.0,100 Carricante,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",64.24,46.29526972,5.5,36.69
186,Rosso (Corvina) 2018,3.9,2286,17.99,Italy / Northern Italy / Veneto,Scaia,Northern Italy Red,13.0,100 Corvina,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",62.42,37.91,19.38,29.16
187,Gavi 2019,3.9,381,23.33,Italy / Northern Italy / Piemonte / Gavi,La Toledana,Italian Gavi,13.5,100 Cortese,"['Pasta', 'Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",19.79,46.29526972,2.64,77.56
188,Rosso 2017,3.9,3368,12.99,Italy / Southern Italy / Puglia,Gran Appasso,Southern Italy Red,14.5,"Shiraz/Syrah, Negroamaro, Cabernet Sauvignon","['Beef', 'Pasta', 'Lamb']",74.54,36.89,37.83,28.06
189,Croatina 2018,3.8,80,31.99,Italy / Northern Italy / Piemonte / Colline Novaresi,Davide Carlone,Northern Italy Red,13.5,100 Croatina,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",55.27,64.87,10.14,42.55
190,Oltreconfine Grenache 2018,4.1,25,38.33,Italy / Central Italy / Toscana / Maremma Toscana,Bruni,Tuscan Red,14.5,100 Grenache,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",50.02,40.11,8.47,46.34
191,Barbera D'Alba Tardòc 2018,3.8,27,18.67,Italy / Northern Italy / Piemonte / Barbera d'Alba,Villadoria,Italian Barbera,13.79454297,,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",55.4,22.73,9.05,69.55
192,St. Magdalener 2020,4.0,27,22.95,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,Erbhof Unterganzner,Northern Italy Red,13.0,"Schiava, Moscato Rosa del Trentino, Schiava Grosso, Lagrein","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",46.66,35.3,19.65,28.53
193,Monteleccio 2018,4.2,157,27.0,Italy / Central Italy / Toscana,Sesti,Tuscan Red,13.0,100 Sangiovese,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",46.01,46.33,2.17,51.17
194,Torcinato Valpolicella Superiore 2015,4.1,34,24.99,Italy / Northern Italy / Veneto / Valpolicella,Tenute Ca' Botta,Italian Valpolicella Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",49.98,30.37,28.58,54.79
195,Langhe Nebbiolo 2015,3.8,75,34.0,Italy / Northern Italy / Piemonte / Langhe,Attilio Ghisolfi,Italian Nebbiolo,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",62.01,79.44,9.05,85.0
196,Libertà 2018,3.8,248,29.0,Italy / Central Italy / Toscana,Collazzi,Tuscan Red,13.0,"Sangiovese, Shiraz/Syrah, Merlot","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",47.28,42.97,9.36,43.08
197,Lucente 2018,4.1,2815,24.99,Italy / Central Italy / Toscana,Tenuta Luce,Tuscan Red,14.5,100 Sangiovese,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",52.15,44.47,8.21,45.98
198,Tre 2016,3.8,3603,16.95,Italy / Central Italy / Toscana,Brancaia,Tuscan Red,13.5,100 Sangiovese,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",45.79,40.63,5.11,47.49
199,Uvaggio 2009,4.0,95,36.0,Italy / Northern Italy / Piemonte / Coste della Sesia,Proprieta Sperino,Italian Nebbiolo,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",59.94,58.31,10.41,57.28
200,Friulano 2020,3.9,51,39.0,Italy / Northern Italy / Friuli-Venezia Giulia / Friuli Isonzo,Borgo San Daniele,Northern Italy White,13.79454297,,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",62.33,46.29526972,20.33,49.12
201,Chianti Classico Riserva Ser Lapo 2018,3.9,2115,29.99,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Mazzei,Italian Chianti,13.5,"90 Sangiovese, 10 Merlot","['Beef', 'Veal', 'Poultry']",45.46,57.29,5.78,62.92
202,Barbera d'Alba Superiore 2016,3.9,50,29.95,Italy / Northern Italy / Piemonte,Cagliero,Italian Barbera,13.79454297,,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",58.09,36.36,1.92,60.26
203,Amativo 2015,4.1,438,33.99,Italy / Southern Italy / Puglia / Salento,Cantele,Southern Italy Red,14.5,100 Primitivo,"['Beef', 'Pasta', 'Lamb']",84.13,37.68,32.77,24.7
204,Ageno 2016,4.2,726,47.48,Italy / Northern Italy / Emilia-Romagna / Emilia,La Stoppa,Northern Italy White,13.5,100 Ortrugo,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",68.13,46.29526972,23.33,52.72
