,Name,Rating,Number of Ratings,Price,Region,Winery,Wine style,Alcohol content,Grapes,Food pairings,Bold,Tannin,Sweet,Acidic
433,Wild Thing Old Vine Zinfandel 2018,4.0,364,24.0,United States / California / North Coast / Mendocino County,Carol Shelton,Californian Zinfandel,14.6,100 Zinfandel,"['Beef', 'Lamb', 'Poultry']",85.0,29.94,32.53,15.36
434,Cabernet Sauvignon Aged in Bourbon Barrels 2019,4.1,7814,16.99,United States / California,Robert Mondavi Private Selection,Californian Cabernet Sauvignon,14.0,100 Cabernet Sauvignon,[],61.73,46.29526972,9.05,53.555
435,Taureau Y3 2018,3.9,153,21.99,United States / California / North Coast / Napa County / Napa Valley,JAX Vineyards,Californian Red Blend,14.7,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,50.14,6.48,60.94
436,Old Soul Red 2019,4.1,33,24.99,United States / California / North Coast / Mendocino County,Saracina,Californian Red Blend,14.7,"Shiraz/Syrah, Malbec, Zinfandel, Petite Sirah","['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,52.71,0.75,64.88
437,Grenache Gris Rosé 2021,4.1,28,18.99,United States / California / Central Coast / Santa Barbara County,Curran,Californian Rosé,13.79454297,,"['Shellfish', 'Spicy food', 'Appetizers and snacks', 'Fruity desserts', 'Aperitif']",61.73,46.29526972,9.05,53.555
438,Rassi Cabernet Sauvignon 2017,4.0,340,23.99,United States / California / North Coast / Sonoma County / Sonoma Valley,Whitehall Lane,Californian Cabernet Sauvignon,14.8,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",83.19,48.29,14.34,46.08
439,Red 2018,4.0,352,19.99,United States / California,Rebellious,Californian Red Blend,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,54.72,6.93,64.18
440,Anniversary 10 Th Red Blend 2019,3.9,2399,27.0,United States / California,Conundrum,Californian Red Blend,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",81.82,45.86,21.75,59.18
441,Chalk Hill Estate Chardonnay 2020,4.0,39,39.99,United States / California / North Coast / Sonoma County / Chalk Hill,Chalk Hill,Californian Chardonnay,15.1,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",84.63,46.29526972,38.82,45.19
442,Cabernet Sauvignon 2016,3.8,2702,29.99,United States / California,Cannonball,Californian Cabernet Sauvignon,13.8,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,52.51,9.65,43.31
443,Chardonnay White Hill 2016,4.1,94,39.99,United States / California / Central Coast / Santa Barbara County / Sta. Rita Hills,Liquid Farm,Californian Chardonnay,13.0,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",79.4,46.29526972,28.99,52.97
444,Bubbly Rosé 2019,4.0,61,20.99,United States / California / Central Coast,Summer Water,Californian Sparkling,13.79454297,,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",65.82,46.29526972,9.05,47.4
445,Chardonnay 2016,4.0,53,29.94,United States / California / North Coast / Napa County / Napa Valley / Spring Mountain District,Keenan,Napa Valley Chardonnay,14.2,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",85.0,46.29526972,23.08,40.32
446,Six Ridges Pinot Noir 2018,3.8,234,24.99,United States / California / North Coast / Sonoma County / Russian River Valley,Kenwood,Californian Pinot Noir,14.8,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",42.38,22.89,13.2,52.34
447,Coquille Blanc 2018,4.2,53,25.0,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Carol Shelton,Californian White Blend,13.5,"Viognier, Roussanne, Marsanne, Grenache Blanc","['Pasta', 'Pork', 'Shellfish', 'Poultry']",66.88,46.29526972,22.05,25.86
448,HG III Red Blend 2015,4.2,467,39.99,United States / California / North Coast / Napa County / Napa Valley,Hourglass,Californian Red Blend,15.0,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,52.68,6.78,61.71
449,Coast to Foothills Syrah 2017,4.0,43,34.99,United States / California,Bedrock Wine Co.,Californian Syrah,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",78.69,60.99,14.2,44.96
450,Old Ghost Old Vine Zinfandel 2019,4.2,71,39.99,United States / California / Central Valley / Lodi,Klinker Brick,Californian Zinfandel,15.9,100 Zinfandel,"['Beef', 'Lamb', 'Poultry']",85.0,29.89,29.9,12.73
451,Highland Chardonnay 2019,4.0,74,26.0,United States / California / Central Coast / Monterey County / Santa Lucia Highlands,Morgan,Californian Chardonnay,13.8,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",82.53,46.29526972,32.14,51.44
452,Uncaged Pinot Noir 2020,4.0,239,16.0,United States / California / North Coast / Sonoma County / Russian River Valley,Z.Alexander Brown,Californian Pinot Noir,14.5,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",46.12,20.51,10.89,52.25
453,Santa Barbara Pinot Noir 2018,3.9,287,23.99,United States / California / Central Coast / Santa Barbara County,Siduri,Californian Pinot Noir,14.5,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",38.7,22.25,14.09,50.36
454,Eruption 2017,3.8,318,18.99,United States / California / North Coast / Lake County / High Valley,Brassfield,Californian Red Blend,14.8,"Shiraz/Syrah, Malbec, Zinfandel, Petite Sirah","['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,51.42,8.45,63.85
455,Blanc de Pinot Noir N.V.,3.8,1599,17.99,United States / California,CHANDON California,Californian Sparkling,12.0,"78 Pinot Noir, 14 Pinot Meunier, 8 Chardonnay","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",62.65,46.29526972,9.05,49.51
456,Pinot Noir (Monterey/Sonoma/Santa Barbara) 2020,4.0,160,21.35,United States / California,J Vineyards,Californian Pinot Noir,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",45.71,20.43,8.24,51.43
457,Uncaged Proprietary Red Blend 2020,4.0,289,16.0,United States / California / North Coast,Z.Alexander Brown,Californian Red Blend,14.5,100 Zinfandel,"['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,47.81,10.7,62.54
458,Cuvee Le Bec 2019,4.0,131,21.99,United States / California / Central Coast / Santa Barbara County / Santa Ynez Valley,Beckmen,Californian Rhône Blend Red,14.8,"Shiraz/Syrah, Grenache, Mourvedre","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,55.88,7.02,52.42
459,Chardonnay (Napa County / Sonoma County / Monterey County) 2019,3.9,89,26.99,United States / California,J Vineyards,Californian Chardonnay,14.3,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",82.0,46.29526972,35.3,41.64
460,Russian River Selection Chardonnay 2019,4.2,55,36.0,United States / California / North Coast / Sonoma County / Russian River Valley,Gary Farrell,Californian Chardonnay,13.7,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",84.1,46.29526972,30.58,52.88
461,Zinfandel Heritage Vines 2019,4.0,1093,19.99,United States / California / North Coast / Sonoma County,Dry Creek Vineyard,Californian Zinfandel,14.5,100 Zinfandel,"['Beef', 'Lamb', 'Poultry']",85.0,31.85,27.16,15.51
462,Pinot Noir 2016,4.0,239,22.99,United States / California / North Coast / Napa County / Napa Valley,Napa Cellars,Californian Pinot Noir,14.2,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",44.21,20.1,8.47,52.71
463,Abbot's Table 2019,4.0,63,29.0,United States / Washington,Owen Roe,Washington State Red Blend,14.1,"Shiraz/Syrah, Cabernet Franc, Malbec, Pinot Noir, Blaufränkisch, Cabernet Sauvignon, Grenache, Merlot, Sangiovese, Zinfandel","['Beef', 'Pasta', 'Veal', 'Poultry']",66.33,54.84,7.51,64.88
464,Arroyo Vista Chardonnay 2019,3.9,131,23.99,United States / California / Central Coast / Monterey County / Arroyo Seco,J. Lohr Vineyards & Wines,Californian Chardonnay,14.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",83.62,46.29526972,36.55,45.93
465,Old Vines Pinot Noir 2016,3.8,117,25.99,United States / New York / Finger Lakes,Dr. Konstantin Frank,,13.79454297,,[],61.73,46.29526972,9.05,53.555
466,Estates Cuvée 2017,3.9,64,16.99,United States / Washington / Columbia Valley,Kiona Vineyards,Washington State Red Blend,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",65.76,50.35,4.96,61.55
467,Chardonnay 2017,3.8,1419,22.0,United States / California,Meiomi,Californian Chardonnay,13.79454297,,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",85.0,46.29526972,36.8,46.76
468,Avni Chardonnay 2019,4.1,137,32.99,United States / Oregon / Willamette Valley,Lingua Franca,Oregon Chardonnay,13.79454297,,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",51.82,46.29526972,3.38,60.99
469,Sonoma Coast Pinot Noir 2021,4.1,39,21.35,United States / California / North Coast / Sonoma County / Sonoma Coast,La Crema,Californian Pinot Noir,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",40.69,18.7,5.36,52.46
470,Napa Valley Chardonnay 2020,4.0,376,34.99,United States / California / North Coast / Napa County / Napa Valley,Duckhorn,Napa Valley Chardonnay,14.1,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",85.0,46.29526972,26.42,38.29
471,The Two Kings Pinot Noir 2018,3.9,205,34.0,United States / California / North Coast / Sonoma County,The Wonderland Project,Californian Pinot Noir,13.5,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",37.54,19.96,8.55,58.58
472,Armé (Estate Grown) 2017,3.8,432,25.0,United States / California / North Coast / Sonoma County,Marietta,Californian Bordeaux Blend,14.7,"86 Cabernet Sauvignon, 8 Merlot, 4 Malbec, 2 Petit Verdot","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,67.38,6.06,65.52
473,Saldo Zinfandel,4.2,31066,29.99,United States / California,The Prisoner,Californian Zinfandel,15.5,Zinfandel,[],61.73,46.29526972,9.05,53.555
474,High on the Hog (Grenache) 2018,3.8,115,23.99,United States / California / Central Coast / Santa Barbara County,McPrice Myers,,13.79454297,,[],61.73,46.29526972,9.05,53.555
475,Les Enfants Terribles Concrete Cuvée Chenin Blanc 2017,3.9,32,27.99,United States / California / Central Valley / Yolo County / Clarksburg,Dashe,Californian Chenin Blanc,13.79454297,,"['Shellfish', 'Spicy food', 'Lean fish', 'Mild and soft cheese']",30.18,46.29526972,9.05,69.86
476,Reserve North Coast Chardonnay 2019,3.9,126,12.94,United States / California / North Coast,Josh Cellars,Californian Chardonnay,13.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",83.61,46.29526972,32.91,48.48
477,Reserve Chardonnay 2020,3.9,167,19.21,United States / California / Central Coast / Monterey County / Santa Lucia Highlands,Mer Soleil,Californian Chardonnay,14.3,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",85.0,46.29526972,37.13,46.93
478,Pinot Noir Classique 2019,4.0,181,25.99,United States / Oregon / Willamette Valley,Lange,Oregon Pinot Noir,13.4,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",22.87,20.57,4.27,63.44
479,Cabernet Sauvignon 2017,3.8,346,13.99,United States / California,Paris Valley Road,Californian Cabernet Sauvignon,14.0,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.01,50.93,5.99,44.63
480,Merlot 2020,3.8,237,16.0,United States / California,Josh Cellars,Californian Merlot,13.79454297,,"['Beef', 'Lamb', 'Veal']",64.95,19.9,17.12,11.63
481,Estates Seven Oaks Cabernet Sauvignon 2019,4.0,3975,13.99,United States / California / Central Coast / San Luis Obispo County / Paso Robles,J. Lohr Vineyards & Wines,Californian Cabernet Sauvignon,13.9,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,50.15,8.19,42.5
482,Red Blend 2020,3.9,331,19.99,United States / California / Central Valley / Yolo County / Dunnigan Hills,Pillars of Hercules,Californian Red Blend,14.3,"Petite Sirah, Teroldego, Petit Verdot","['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,57.28,8.61,62.52
483,OFS Pinot Noir (Our Finest Selection - O.F.S) 2013,3.9,72,39.95,United States / California / North Coast / Sonoma County / Russian River Valley,DeLoach,Californian Pinot Noir,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",50.59,25.3,11.65,46.28
484,Napa Valley Cabernet Sauvignon 2017,3.9,757,29.0,United States / California / North Coast / Napa County / Napa Valley,Martin Ray,Napa Valley Cabernet Sauvignon,14.1,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Mature and hard cheese', 'Poultry']",82.79,52.04,6.43,52.91
485,Limited Pinot Noir 2019,4.0,981,25.99,United States / California / North Coast / Sonoma County / Sonoma Coast,Decoy,Californian Pinot Noir,14.2,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",39.06,19.08,10.73,47.27
486,Syrah Tepusquet Vineyard 2016,4.1,70,23.99,United States / California / Central Coast / Santa Barbara County / Santa Maria Valley,Cambria,Californian Syrah,13.9,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",78.51,54.84,2.6,44.02
487,Station Ten Red Blend 2013,3.9,152,25.0,United States / California / North Coast / Sonoma County / Russian River Valley,Hook & Ladder,Californian Red Blend,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,54.45,5.28,61.66
488,Six Ridges Chardonnay 2016,4.0,277,19.99,United States / California / North Coast / Sonoma County / Russian River Valley,Kenwood,Californian Chardonnay,13.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",80.53,46.29526972,35.4,48.2
489,Chardonnay 2020,3.8,478,19.99,United States / California,Meiomi,Californian Chardonnay,13.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",85.0,46.29526972,36.8,46.76
490,Sonoma County Chardonnay 2020,3.8,117,18.99,United States / California / North Coast / Sonoma County,Martin Ray,Californian Chardonnay,13.8,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",76.22,46.29526972,30.26,49.22
491,Arroyo Vista Chardonnay 2020,4.1,77,22.99,United States / California / Central Coast / Monterey County / Arroyo Seco,J. Lohr Vineyards & Wines,Californian Chardonnay,14.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",83.62,46.29526972,36.55,45.93
492,Central Coast Chardonnay 2019,3.9,438,24.94,United States / California / Central Coast,Sandhi,Californian Chardonnay,13.0,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",80.88,46.29526972,27.94,51.88
493,Teresa's Unoaked Chardonnay 2018,3.9,43,15.99,United States / California / North Coast / Sonoma County / Russian River Valley,Balletto Vineyards,Californian Chardonnay,13.4,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",73.98,46.29526972,27.62,54.95
494,Brut Vintage 2018,3.9,28,29.99,United States / Oregon / Willamette Valley,Argyle,,13.79454297,,[],61.73,46.29526972,9.05,53.555
495,Chenin Blanc - Viognier 2020,4.1,2396,20.99,United States / California / North Coast / Napa County / Napa Valley,Pine Ridge,Californian White Blend,11.7,100 Viognier,"['Pasta', 'Pork', 'Shellfish', 'Poultry']",65.93,46.29526972,27.52,33.37
496,Public Radio 2017,3.9,195,27.0,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Grounded Wine Co,Californian Red Blend,14.4,"Shiraz/Syrah, Grenache, Petite Sirah","['Beef', 'Lamb', 'Veal', 'Poultry']",76.58,44.72,14.51,58.35
497,Diamond Collection Chardonnay 2018,3.8,1623,12.99,United States / California / Central Coast / Monterey County,Francis Ford Coppola Winery,Californian Chardonnay,14.1,"90 Chardonnay, 8 Viognier, 2 Riesling","['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",85.0,46.29526972,35.19,45.97
498,Riesling 2020,4.1,124,20.99,United States / Washington / Columbia Valley,Eroica,Washington State Riesling,12.0,100 Riesling,"['Pork', 'Shellfish', 'Spicy food', 'Poultry', 'Cured Meat']",41.98,46.29526972,12.53,67.96
499,The North Slope Vineyard Chardonnay 2019,4.3,74,34.99,United States / California / North Coast / Sonoma County / Russian River Valley,Walter Hansel,Californian Chardonnay,13.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",84.26,46.29526972,36.8,44.35
500,Tous Ensemble Syrah 2014,3.9,160,27.99,United States / California / North Coast / Mendocino County,Copain,Californian Syrah,12.9,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",76.69,55.26,8.36,44.11
501,Sofia Blanc de Blancs 2018,3.8,414,19.99,United States / California / Central Coast / Monterey County,Francis Ford Coppola Winery,Californian Sparkling,12.0,"Sauvignon Blanc, Pinot Blanc","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",61.76,46.29526972,9.05,46.59
502,Margarita Vineyard Cabernet Sauvignon 2018,3.9,384,18.99,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Broadside,Californian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,53.08,6.2,44.2
503,Estate Sta. Rita Hills Pinot Noir 2019,4.1,205,36.99,United States / California / Central Coast / Santa Barbara County / Sta. Rita Hills,Melville,Californian Pinot Noir,13.8,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",42.64,22.08,5.64,55.22
504,Mt George Vineyard Merlot 2016,4.1,258,29.95,United States / California / North Coast / Napa County / Napa Valley,Silverado Vineyards,Californian Merlot,15.0,100 Merlot,"['Beef', 'Lamb', 'Veal']",65.75,22.17,16.34,12.36
505,Great Oak Vineyard Pinot Noir 2012,4.4,52,39.94,United States / California / North Coast / Sonoma County / Russian River Valley,Joseph Swan Vineyards,Californian Pinot Noir,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",45.45,24.41,0.14,61.93
506,Black Knight Vineyard Dragon's Back Pinot Noir 2018,3.8,56,27.99,United States / California / North Coast / Sonoma County / Sonoma Coast,Montagne Russe,Californian Pinot Noir,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",33.44,23.5,9.05,52.39
507,Bodyguard 2019,4.3,643,39.99,United States / California / Central Coast / San Luis Obispo County / Paso Robles,DAOU,Californian Red Blend,14.9,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Veal', 'Poultry']",83.89,52.55,11.42,57.95
508,Pinot Noir 2015,4.0,52,36.99,United States / California / North Coast / Mendocino County / Anderson Valley,Domaine Anderson,Californian Pinot Noir,13.8,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",44.77,25.26,5.29,54.81
509,Pinot Noir Reserve 2018,4.1,48,32.99,United States / Oregon / Willamette Valley,Montinore Estate,Oregon Pinot Noir,13.4,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",20.9,21.98,3.59,65.31
510,Cabernet Sauvignon 2015,3.8,1390,29.99,United States / California / North Coast / Napa County / Napa Valley,Napa Cellars,Napa Valley Cabernet Sauvignon,14.2,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Mature and hard cheese', 'Poultry']",85.0,53.17,6.02,52.55
511,Chardonnay 2015,3.9,124,17.99,United States / California / Central Coast / Monterey County / Monterey,San Simeon Wines,Californian Chardonnay,13.79454297,,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",84.8,46.29526972,33.49,45.2
512,Cabernet Sauvignon 2019,3.8,125,25.99,United States / Washington / Columbia Valley / Wahluke Slope,LUKE,Washington State Cabernet Sauvignon,14.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",65.83,61.17,4.49,62.73
513,Sonoma Zinfandel 2019,4.1,4524,23.99,United States / California / North Coast / Sonoma County,Seghesio,Californian Zinfandel,15.0,"Zinfandel, Petite Sirah, Alicante Bouschet","['Beef', 'Lamb', 'Poultry']",85.0,30.45,29.5,14.3
514,Campbell Ranch Vineyard Syrah 2018,4.1,52,38.0,United States / California / North Coast / Sonoma County / Sonoma Coast,Anthill Farms,Californian Syrah,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",67.12,55.17,9.89,50.29
515,Proprietary Red 2019,4.3,651,34.94,United States / California / North Coast / Napa County / Napa Valley,Paraduxx,Californian Red Blend,14.5,"Petit Verdot, Shiraz/Syrah, Cabernet Sauvignon, Malbec, Zinfandel, Petite Sirah","['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,50.82,8.33,61.83
516,Brut N.V.,3.9,7003,25.99,United States / California / North Coast / Mendocino County / Anderson Valley,Roederer Estate,Californian Sparkling,12.5,"60 Chardonnay, 40 Pinot Noir","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",61.78,46.29526972,9.05,52.2
517,Mountain Select Chardonnay 2018,3.9,279,39.99,United States / California / North Coast / Napa County / Napa Valley,Antica,Napa Valley Chardonnay,14.1,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",80.46,46.29526972,22.58,38.87
518,Cabernet Sauvignon 2014,3.8,1234,21.99,United States / California / North Coast / Sonoma County,Benziger,Californian Cabernet Sauvignon,13.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.69,50.72,7.64,42.85
519,Dry Riesling 2019,4.1,237,19.99,United States / California / North Coast / Napa County / Napa Valley / Oak Knoll District,Trefethen,Californian Riesling,12.0,100 Riesling,"['Pork', 'Shellfish', 'Spicy food', 'Poultry', 'Cured Meat']",41.61,46.29526972,1.21,69.68
520,House of Brown Chardonnay 2021,4.1,44,19.99,United States / California / Central Valley,Brown Estate,Californian Chardonnay,13.79454297,,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",81.5,46.29526972,34.03,48.17
521,Estate Bottled Unfiltered Chardonnay 2018,4.3,35,39.94,United States / California / North Coast / Sonoma County / Russian River Valley,Dehlinger,Californian Chardonnay,13.79454297,,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",75.97,46.29526972,32.1,47.66
522,SLH Pinot Noir 2019,4.0,876,24.99,United States / California / Central Coast / Monterey County / Santa Lucia Highlands,Wines from Hahn Estate,Californian Pinot Noir,14.5,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",45.02,20.14,9.46,52.35
523,Willamette Valley Pinot Noir 2019,4.0,427,30.99,United States / Oregon / Willamette Valley,Siduri,Oregon Pinot Noir,13.9,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",34.27,21.05,6.87,58.82
524,Indian Wells Cabernet Sauvignon 2018,4.0,3700,19.99,United States / Washington / Columbia Valley,Chateau Ste. Michelle,Washington State Cabernet Sauvignon,14.5,100 Cabernet Sauvignon,[],61.73,46.29526972,9.05,53.555
525,Sauvignon Blanc 2019,3.8,113,19.99,United States / California / North Coast / Napa County / Napa Valley,Black Stallion,Californian Sauvignon Blanc,14.5,100 Sauvignon Blanc,"['Shellfish', 'Vegetarian', 'Goat cheese']",43.66,46.29526972,0.69,68.47
526,Cabernet Franc 2020,4.0,45,13.0,United States / California / Central Valley / Lodi,Ironstone,Californian Cabernet Franc,14.5,100 Cabernet Franc,"['Beef', 'Pork', 'Game (deer, venison)', 'Poultry']",57.75,57.25,5.35,43.96
527,Red 2013,3.8,898,26.99,United States / California / Central Coast,Saved,Californian Red Blend,15.0,"Merlot, Pinot Noir, Zinfandel, Petite Sirah, Petit Verdot, Souzao, Shiraz/Syrah, Malbec","['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,54.14,8.68,64.5
528,Right Hand Man Syrah 2019,4.1,44,21.99,United States / California / Central Coast,McPrice Myers,Californian Syrah,15.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",78.04,56.62,7.35,42.35
529,M.C.K. (Motor City Kitty) Syrah 2019,3.9,50,34.94,United States / Washington / Columbia Valley / Walla Walla Valley,K Vintners,Washington State Syrah,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",69.66,59.99,4.97,55.19
530,Freakshow Red 2020,3.9,180,19.21,United States / California / Central Valley / Lodi,Michael David Winery,Californian Red Blend,15.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Veal', 'Poultry']",85.0,55.64,14.19,62.56
531,Estate Pinot Noir 2018,4.0,48,24.99,United States / Oregon / Willamette Valley / McMinnville,Yamhill Valley,Oregon Pinot Noir,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",19.88,22.02,3.14,65.74
532,Chardonnay Sonoma Coast 2018,4.1,93,34.19,United States / California / North Coast / Sonoma County / Sonoma Coast,Patz & Hall,Californian Chardonnay,14.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",82.89,46.29526972,34.55,47.19
533,Reserve Selection Cabernet Sauvignon 2019,4.3,728,38.99,United States / California / North Coast / Napa County / Napa Valley,Raymond,Napa Valley Cabernet Sauvignon,14.5,Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Mature and hard cheese', 'Poultry']",82.71,52.49,9.48,52.18
534,Lyric Pinot Noir 2019,3.8,369,21.99,United States / California / Central Coast / Santa Barbara County,Etude,Californian Pinot Noir,13.9,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",42.59,20.14,4.77,54.25
535,Dairyman Vineyard Pinot Noir 2021,4.3,146,39.99,United States / California / North Coast / Sonoma County / Russian River Valley,Belle Glos,Californian Pinot Noir,14.8,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",50.93,17.56,13.06,51.16
536,The Ramparts 2018,4.1,42,39.99,United States / Washington / Columbia Valley / Yakima Valley / Red Mountain,The Walls,Washington State Red Blend,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",67.08,53.07,4.85,65.48
537,White Zinfandel 2020,4.0,44,27.97,United States / California / North Coast / Napa County / Napa Valley,Turley,Californian Rosé,13.79454297,,"['Shellfish', 'Spicy food', 'Appetizers and snacks', 'Fruity desserts', 'Aperitif']",61.73,46.29526972,9.05,53.555
538,Cap Fizz N.V.,4.1,175,23.99,United States / Oregon / Willamette Valley,Illahe,,13.79454297,,[],61.73,46.29526972,9.05,53.555
539,California Cabernet Sauvignon 2014,3.8,699,21.99,United States / California,JaM Cellars,Californian Cabernet Sauvignon,15.1,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,53.18,19.3,42.09
